Index,CID,URL (Small),"URL (Large, Watermarked)",Tags
44,7280625,https://t3.ftcdn.net/jpg/00/07/28/06/240_F_7280625_VYrp8L7bJCr4bqqNUInCZLnSIU9K2DOO.jpg,https://as2.ftcdn.net/jpg/00/07/28/06/1000_F_7280625_VYrp8L7bJCr4bqqNUInCZLnSIU9K2DOO.jpg,dog;canine;bitch;cruel;speed;jumping;mid-air;high up;plastic disc;sport;playing;courage;joy;skill;nature;animal;flying;awe;excitement;fur;animal behavior;mixing;retrieving;catching;playful;agility;accuracy;effort;determination;action;compete;funny;frisbee;leap;terrier
45,14106666,https://t3.ftcdn.net/jpg/00/14/10/66/240_F_14106666_EP2hHUFA7kgUD3qaKtWRZkWNehLLrrcv.jpg,https://as2.ftcdn.net/jpg/00/14/10/66/1000_F_14106666_EP2hHUFA7kgUD3qaKtWRZkWNehLLrrcv.jpg,frisbee;sport;gioco;spiaggia;mare;uomo;squadra;fresbee;frisbe;freesbe;giocare;sabbia;sportivo;atleta
46,26579135,https://t3.ftcdn.net/jpg/00/26/57/91/240_F_26579135_vz8t75n3DquOj3HafcmzUP00HjpYtbcf.jpg,https://as2.ftcdn.net/jpg/00/26/57/91/1000_F_26579135_vz8t75n3DquOj3HafcmzUP00HjpYtbcf.jpg,sport;strand;frisbee;meer;mann;urlaub;training;jung;sand;barfuss;fitness;menschen;leute;draußen;natur;sommer;himmel;aktiv;bewegung;erholung;freizeit;freizeitsport;fit;gesundheit;sportlich
47,112947750,https://t3.ftcdn.net/jpg/01/12/94/77/240_F_112947750_O2YnnY1AfhdrI39f0Q6XHakPxNOUx5fC.jpg,https://as2.ftcdn.net/jpg/01/12/94/77/1000_F_112947750_O2YnnY1AfhdrI39f0Q6XHakPxNOUx5fC.jpg,playing;beach;throwing;frisbee;casual;the;companionship;relationship;friendliness;entertaining;attractive;friendship;summertime;closeness;amusement;coastline;enjoyment;affection;friendly;enjoying;pleasure;cheerful;together;vacation;clothing;fondness;swimsuit;holidays;friends;amusing;smiling;summer;friend;having;shore;water;sunny;ocean;sport;waves;happy;sand;with;joy;fun;sea;at;a
48,381165,https://t3.ftcdn.net/jpg/00/00/38/11/240_F_381165_5eAx7mwjtYrfo7dw5kuD0fKdnROBUn.jpg,https://as2.ftcdn.net/jpg/00/00/38/11/1000_F_381165_5eAx7mwjtYrfo7dw5kuD0fKdnROBUn.jpg,girl;beach;boy;woman;man;couple;play;frisbee;action;leisure;summer;active;activity;adult;babe;bathing;beautiful;beauty;bikini;blue;body;boyfriend;boys;california;carefree;catch;chick;female;females;friends;friendship;fun;game;games;girlfriend;girls;happiness;holiday;hot;love;male;motion;ocean;outdoors;people;playing;recreation;resort;sand;sea;sexy;suit;summertime;sun;swim;swimming;swimsuit;teen;teenager;teenagers;teens;toy;tropical;vacation;water;women;young
49,111271277,https://t3.ftcdn.net/jpg/01/11/27/12/240_F_111271277_ndWC3yGV3XiL7lj7f5fz5Z2Kh8BdD0Rq.jpg,https://as2.ftcdn.net/jpg/01/11/27/12/1000_F_111271277_ndWC3yGV3XiL7lj7f5fz5Z2Kh8BdD0Rq.jpg,frisbee;action;playful;boy;fun;play;enjoy;frisbie;activity;carefree;cheerful;game;flying;disc;kid;joyful;sport;preschooler;motion;leisure;little;child;outdoor;beach;playing;throwing;active;recreation
50,21543224,https://t3.ftcdn.net/jpg/00/21/54/32/240_F_21543224_Q1cDpX3qEkuYSpKGFFyWgj9FnMLsigCy.jpg,https://as2.ftcdn.net/jpg/00/21/54/32/1000_F_21543224_Q1cDpX3qEkuYSpKGFFyWgj9FnMLsigCy.jpg,adult;attractive;beach;beautiful;beauty;bikini;blond;body;caucasian;disc;fashion;female;fit;flying;frisbee;fun;girl;glamour;gorgeous;hair;happiness;happy;health;healthy;hot;human;lady;lifestyle;model;one;person;play;portrait;pretty;relaxation;skin;slim;sport;summer;swimsuit;leisure;swimwear;tan;throw;white;woman;young;green
51,68233652,https://t3.ftcdn.net/jpg/00/68/23/36/240_F_68233652_MJzRJfJNHvWlF6RIVs2On1PnlnoURs7e.jpg,https://as2.ftcdn.net/jpg/00/68/23/36/1000_F_68233652_MJzRJfJNHvWlF6RIVs2On1PnlnoURs7e.jpg,disc golf;frisbee;disc;golf;park;game;sports;sunny;outdoors;recreation;activity;basket;disc golf basket
52,82480586,https://t3.ftcdn.net/jpg/00/82/48/05/240_F_82480586_wI4mM3AgW42JsodYrx4KkInRwOQjyiNk.jpg,https://as2.ftcdn.net/jpg/00/82/48/05/1000_F_82480586_wI4mM3AgW42JsodYrx4KkInRwOQjyiNk.jpg,child;boy;little;kid;asian;frisbee;summertime;springtime;summer;spring;park;garden;outdoor;disc;flying saucer;play;playing;fun;relax;relaxation;father;brother;family;leisure;activity;childhood;lifestyle;sun;sunshine;weekend;chinese;toddler;enjoy;enjoyment;exercise;running;run;grass;catch;throw;young;growth;holiday;vacation;happiness;son;portrait;time
53,41973040,https://t3.ftcdn.net/jpg/00/41/97/30/240_F_41973040_4Q0j5rsaz7ukncGHBturGRte0oqTUlFP.jpg,https://as2.ftcdn.net/jpg/00/41/97/30/1000_F_41973040_4Q0j5rsaz7ukncGHBturGRte0oqTUlFP.jpg,4;achievement;action;activity;arm;boy;catch;cheerful;child;day;disk;energy;exercise;frisbee;fun;game;grass;green;handsome;happy;kid;leisure;lifestyle;little;males;motion;outdoor;outside;park;people;person;play;playground;recreation;relaxation;small;speed;sport;spring;summer;sunshine;throw;weekend;years;young;youth
54,66647450,https://t3.ftcdn.net/jpg/00/66/64/74/240_F_66647450_nYWCAsImmcboabo2xfx1QJtt78M9uTiX.jpg,https://as2.ftcdn.net/jpg/00/66/64/74/1000_F_66647450_nYWCAsImmcboabo2xfx1QJtt78M9uTiX.jpg,dog;border;collie;agility;frisbee;disc;breed;outdoor;dish;meadow;park;green;white;lawn;flower;yellow;pedigree;show;grass;jump;summer;outside;black;funny;friend;energy;catching;up;training;run;toy;speed;tricks;playful;dandelion;competition;yard;play;canine;nature;purebred;pet;game;action;sport;happy;animal;fast
55,85990504,https://t3.ftcdn.net/jpg/00/85/99/05/240_F_85990504_HreGIhifTIT21A9vXgLilfJ1zmOqibHq.jpg,https://as2.ftcdn.net/jpg/00/85/99/05/1000_F_85990504_HreGIhifTIT21A9vXgLilfJ1zmOqibHq.jpg,outdoor;people;achievement;action;active;activity;arm;blue;boy;catch;cheerful;child;day;disk;energy;exercise;frisbee;fun;game;grass;green;handsome;happy;jeans;kid;leisure;lifestyle;little;motion;outdoors;outside;park;person;play;playground;recreation;relaxation;small;speed;sport;spring;summer;sunshine;throw;vacation;weekend;young;youth
56,118500762,https://t3.ftcdn.net/jpg/01/18/50/07/240_F_118500762_i3bArHGsDzqAfw9Llh51qCvNX87DXOT5.jpg,https://as2.ftcdn.net/jpg/01/18/50/07/1000_F_118500762_i3bArHGsDzqAfw9Llh51qCvNX87DXOT5.jpg,frisbee;action;playful;boy;fun;play;enjoy;frisbie;activity;carefree;cheerful;game;flying;disc;kid;joyful;sport;preschooler;motion;leisure;little;child;outdoor;beach;playing;throwing;active;recreation
57,118500788,https://t3.ftcdn.net/jpg/01/18/50/07/240_F_118500788_q1JkMLsaC0PRChRbXY8hOSRy3Oru1umh.jpg,https://as2.ftcdn.net/jpg/01/18/50/07/1000_F_118500788_q1JkMLsaC0PRChRbXY8hOSRy3Oru1umh.jpg,frisbee;action;playful;boy;fun;play;enjoy;frisbie;activity;carefree;cheerful;game;flying;disc;kid;joyful;sport;preschooler;motion;leisure;little;child;outdoor;beach;playing;throwing;active;recreation
58,30232622,https://t3.ftcdn.net/jpg/00/30/23/26/240_F_30232622_lTsGMx3rIX2DAfShuohl9O7q5eaO6pth.jpg,https://as2.ftcdn.net/jpg/00/30/23/26/1000_F_30232622_lTsGMx3rIX2DAfShuohl9O7q5eaO6pth.jpg,active;activity;beach;body;carefree;catch;female;frisbee;fun;boy;happiness;hot;love;motion;ocean;outdoors;people;play;sand;sea;suit;summer;summertime;swim;swimsuit;vacation;water;woman;young;father;dad;son;family;little
59,32489679,https://t3.ftcdn.net/jpg/00/32/48/96/240_F_32489679_y3DVwxl3hSLHKlTk0oqZa9d80og5b9RP.jpg,https://as2.ftcdn.net/jpg/00/32/48/96/1000_F_32489679_y3DVwxl3hSLHKlTk0oqZa9d80og5b9RP.jpg,hund;rassehund;aussie;australian;shepherd;schäferhund;hütehund;tricolor;arbeitshund;portrait;tierportrait;hundebild;langhaarig;draußen;im freien;hundekopf;aufmerksam;konzentriert;blick;schauen;niedlich;süß;lieb;nett;gehorsam;spaß;freude;fröhlich;sonnig;glänzen;glänzend;leuchtend;leuchten;begeistert;training;halten;tragen;bringen;hundesport;sporthund;disc;discdogging;frisbee;scheibe;frisbeescheibe;apportieren;apport;stolz;sportlich;sport
60,104963921,https://t3.ftcdn.net/jpg/01/04/96/39/240_F_104963921_yIFxDJxtfXZJ0EpLY1eixcfO0PJHzaDn.jpg,https://as2.ftcdn.net/jpg/01/04/96/39/1000_F_104963921_yIFxDJxtfXZJ0EpLY1eixcfO0PJHzaDn.jpg,dog;park;activity;playing;outdoors;joy;running;action;flying;animal;fun;grass;catching;motion;sport;pet;tricks;frisbee;skill;collie;canine;behavior;border;game;disc;speed;jumping;excitement;energy;effort;young;high;toy;competition;agility;happy;fast;free;plastic;humor;playful;enjoyment;jump;sky;domestic;nature;field;fur;cheerful;retrieving
61,75491748,https://t3.ftcdn.net/jpg/00/75/49/17/240_F_75491748_lqmCzs9qRUovRTqLI6C8K0MydkTDJu0u.jpg,https://as2.ftcdn.net/jpg/00/75/49/17/1000_F_75491748_lqmCzs9qRUovRTqLI6C8K0MydkTDJu0u.jpg,animal;staffordshire bull terrier;action;dog;beach;running;sand;catch;frisbee;teeth;paws;eyes;black eye;collar;jumping;catching;playing;sport;disc;up;speed;pose;playful;retrieving;determination;fur;courage;plastic;skill;compete;hunched;excitement;accuracy;funny;folded;effort;joy;agility;canine;bitch;behavior;nature;flying;thrown;reflection;sea;coast;tail
62,54175958,https://t3.ftcdn.net/jpg/00/54/17/59/240_F_54175958_dWRm9DnKCoKWlJS9LePwXjyWvgS0cRQ6.jpg,https://as2.ftcdn.net/jpg/00/54/17/59/1000_F_54175958_dWRm9DnKCoKWlJS9LePwXjyWvgS0cRQ6.jpg,spaß;sommer;freizeit;frisby;frisbee;aktiv;frisbie;strand;meer;wasser;urlaub;scheibe;spielen;spiel;lebensstil;fliegen;glück;gesund;person;bewegung;glücklich;sport;freude;lächeln;energie;erholung;genießen;erwachsen;sportlich;sonne;teller;werfen;kunststoff;aktivität;außen;grün;sand;mensch;hintergrund;junger;himmel;fangen;mann;männlich;jung;sandig;braun;bunt. blau;kaukasisch
63,74038373,https://t3.ftcdn.net/jpg/00/74/03/83/240_F_74038373_pCAG7XhFfYGD6TcrFzZD7yPVFTD8bl8H.jpg,https://as2.ftcdn.net/jpg/00/74/03/83/1000_F_74038373_pCAG7XhFfYGD6TcrFzZD7yPVFTD8bl8H.jpg,frisbee;sport;park;leisure;nature;summer;activity;basket;chain;disc;discgolf;frolf;game;goal;golf;hobby;metal;outdoor;outside;play;pole;recreation;recreational;silver;sky;target
64,110098948,https://t3.ftcdn.net/jpg/01/10/09/89/240_F_110098948_zaVomN2tLKNpOp41AQihR5RB2lLzUDfJ.jpg,https://as2.ftcdn.net/jpg/01/10/09/89/1000_F_110098948_zaVomN2tLKNpOp41AQihR5RB2lLzUDfJ.jpg,frisbee;boy;child;summer;young;play;happy;kid;little;fun;playing;sport;people;catch;person;green;outdoor;game;park;activity;leisure;grass;throw;lifestyle;outside;motion;spring;disk;small;action;exercise;throwing;day;childhood
65,69042553,https://t3.ftcdn.net/jpg/00/69/04/25/240_F_69042553_3xffPHO8PFZfq9Kzdw37JVZ4qKZfSftM.jpg,https://as2.ftcdn.net/jpg/00/69/04/25/1000_F_69042553_3xffPHO8PFZfq9Kzdw37JVZ4qKZfSftM.jpg,wet;young;belgian;fun;activity;blue;sheepdog;sky;shepherd;background;play;puppy;summer;running;water;canine;nature;pet;dog;action;splash;happy;sport;animal;frisbee;malinois;catch;waves
66,64402467,https://t3.ftcdn.net/jpg/00/64/40/24/240_F_64402467_daXdjYW4AYE3JKEPDU3gnrCWhetZ5wVY.jpg,https://as2.ftcdn.net/jpg/00/64/40/24/1000_F_64402467_daXdjYW4AYE3JKEPDU3gnrCWhetZ5wVY.jpg,dünen;frühling;gezeiten-;golden retriever;meer;nordsee;ozean;salzwasser;schwimmen;sommer;strand;welle;apportieren;ball;frisbee;glücklich;hund;kraftvoll;laufen;lustig;nass;retriever;sand;springen;tier;wasser
67,30560879,https://t3.ftcdn.net/jpg/00/30/56/08/240_F_30560879_DwTqfZo5DEBCfVEPi2ouLkgQpy2zEtgI.jpg,https://as2.ftcdn.net/jpg/00/30/56/08/1000_F_30560879_DwTqfZo5DEBCfVEPi2ouLkgQpy2zEtgI.jpg,activity;beach;beauty;bikini;frisbee;happiness;ocean;sand;sea;summer;swimsuit;woman;young;active;beautiful;body;carefree;catch;female;fun;girl;girlfriend;hot;love;motion;outdoors;people;play;sexy;suit;summertime;swim;vacation;water
68,85990499,https://t3.ftcdn.net/jpg/00/85/99/04/240_F_85990499_L20snDcYK74WEU0vAavuK6BSwcehByNM.jpg,https://as2.ftcdn.net/jpg/00/85/99/04/1000_F_85990499_L20snDcYK74WEU0vAavuK6BSwcehByNM.jpg,outdoor;people;action;active;activity;beautiful;beauty;carefree;catch;day;exercise;frisbee;fun;game;grass;green;happiness;happy;hot;jeans;leisure;lifestyle;male;man;motion;outdoors;outside;park;person;play;recreation;sport;summer;summertime;throw;vacation;young
69,85990535,https://t3.ftcdn.net/jpg/00/85/99/05/240_F_85990535_rRZCxDI6Yy5ceQAlMSM7w2qixNTbjLDQ.jpg,https://as2.ftcdn.net/jpg/00/85/99/05/1000_F_85990535_rRZCxDI6Yy5ceQAlMSM7w2qixNTbjLDQ.jpg,outdoor;people;action;active;activity;beautiful;beauty;carefree;catch;day;exercise;frisbee;fun;game;grass;green;happiness;happy;hot;jeans;leisure;lifestyle;male;man;motion;outdoors;outside;park;person;play;recreation;sport;summer;summertime;throw;vacation;young
70,29258323,https://t3.ftcdn.net/jpg/00/29/25/83/240_F_29258323_ImM2OBAOCi15a7efmoGXCVO0yXNybUFj.jpg,https://as2.ftcdn.net/jpg/00/29/25/83/1000_F_29258323_ImM2OBAOCi15a7efmoGXCVO0yXNybUFj.jpg,hund;hovawart;golden retriever;wandern;frisbee;spaziergang;gassi gehen;spaziergang mit hund;wiese;wald;agility;schönes fell;fell;sommertag;blonder hund;urlaub;berge;sauerland
71,84338229,https://t3.ftcdn.net/jpg/00/84/33/82/240_F_84338229_Sz2SkrYzvon9qlhuH57ShWGkpHcvKQMc.jpg,https://as2.ftcdn.net/jpg/00/84/33/82/1000_F_84338229_Sz2SkrYzvon9qlhuH57ShWGkpHcvKQMc.jpg,disc;frisbee;flying;throwing;girl;game;hand;white;summer;fun;outdoor;play;playing;caucasian;young;child;sport;activity;playful;woman;people;little;cheerful;vacation;leisure;active;summertime;beautiful;motion;daughter;healthy;holiday;green;happiness;joy
72,64903783,https://t3.ftcdn.net/jpg/00/64/90/37/240_F_64903783_UoLeutOSjE2oVbRr11ATRsDzr3ELItrc.jpg,https://as2.ftcdn.net/jpg/00/64/90/37/1000_F_64903783_UoLeutOSjE2oVbRr11ATRsDzr3ELItrc.jpg,summer sport;frisbee guy;frisbee freestyle;frisbee beach;beach guy;beach;sexy guy;active;frisbee boy;athlet;athletic;catch;competition;action;ability;disk;enjoy;fitness;flying;freestyle;frisbee;fun;game;sexy beach guy;lifestyle;male;man;motion;movement;muscles;muscular;play;player;sea;skill;sky;sport;summer;sunny;throw;training;trick;ultimate;young
73,34292605,https://t3.ftcdn.net/jpg/00/34/29/26/240_F_34292605_7LrKPzJRs8UfjI4Ul2rhsJ5tlyUM1LMy.jpg,https://as2.ftcdn.net/jpg/00/34/29/26/1000_F_34292605_7LrKPzJRs8UfjI4Ul2rhsJ5tlyUM1LMy.jpg,frisbee;beach;sand;sport;game;sea;summer;play;disc;barefoot;short;carefree;leg;man;activity;vacation;young;happy;active;people;run;sky;pet;hot;swim;body;coast;shore;white;water;catch;ocean;person;motion;beauty;leisure;holiday;smiling;healthy;outdoors;swimsuit;happiness;beautiful;recreation
74,64681018,https://t3.ftcdn.net/jpg/00/64/68/10/240_F_64681018_US7DUvZbLZC1cHUzbiGsForMBhMCz3UJ.jpg,https://as2.ftcdn.net/jpg/00/64/68/10/1000_F_64681018_US7DUvZbLZC1cHUzbiGsForMBhMCz3UJ.jpg,throw;throwing;plastic;disc;frisbee;arm;action;woman;female;recreation;fun;game;sport;round;exercise;exercising;spinning;motion;spin;pink;colour;healthy exercise;keep fit;keeping;fit;fitness;middle age;middle aged;mid age;mid aged;cleavage;showing
75,33429840,https://t3.ftcdn.net/jpg/00/33/42/98/240_F_33429840_1WZhyaYbu0Vs1v7WpyDz8HlihFmVWHuN.jpg,https://as2.ftcdn.net/jpg/00/33/42/98/1000_F_33429840_1WZhyaYbu0Vs1v7WpyDz8HlihFmVWHuN.jpg,frisbee;leisure;preschooler;activity;fun;park;happiness;summer;people;plastic;weekend;daughter;lifestyle;healthy;girl;toy;outdoors;playful;sports;hobby;carefree;cheerful;play;child;frisbie;action;disc;flying
76,39542667,https://t3.ftcdn.net/jpg/00/39/54/26/240_F_39542667_OZFRYHzhTEv0VZL6YHKr2m5u2MsXRNpg.jpg,https://as2.ftcdn.net/jpg/00/39/54/26/1000_F_39542667_OZFRYHzhTEv0VZL6YHKr2m5u2MsXRNpg.jpg,adult;young;man;caucasian;woman;beach;beautiful;bikini;couple;fun;hand;happy;holding;love;ocean;portrait;pretty;red;relationship;romantic;sand;sea;smiling;swimwear;together;water;frisbee;playing;throwing
77,38572761,https://t3.ftcdn.net/jpg/00/38/57/27/240_F_38572761_PPgMigHBaBodjjtna4aRcVeWRsl5iFwx.jpg,https://as2.ftcdn.net/jpg/00/38/57/27/1000_F_38572761_PPgMigHBaBodjjtna4aRcVeWRsl5iFwx.jpg,active;beautiful;beauty;carefree;catch;frisbee;happiness;male;motion;outdoors;people;play;sexy;summertime;young;mature;cottage;house;home;resting;relaxing;friends;family;activity;boy;fun;man;summer;vacation;adult;action;game;backyard;yard;dog;tree;grass;lawn;park;outside;green;european;flying;business;person;successful;happy;casual;jeans;polo shirt
78,108797246,https://t3.ftcdn.net/jpg/01/08/79/72/240_F_108797246_vCMFeowtiOvTTrj3eEgSl1NDFQiOzaLl.jpg,https://as2.ftcdn.net/jpg/01/08/79/72/1000_F_108797246_vCMFeowtiOvTTrj3eEgSl1NDFQiOzaLl.jpg,frisbee;action;apportieren;blumenwiese;bunter hund;frühling;haustier;in bewegung;hund;rennend;spielt;wiese;löwenzahn;natur;rassehund;border collie;tier
79,103588553,https://t3.ftcdn.net/jpg/01/03/58/85/240_F_103588553_0p8EPv4yz3gxPYCV4oViUpXeLw6kqU8g.jpg,https://as2.ftcdn.net/jpg/01/03/58/85/1000_F_103588553_0p8EPv4yz3gxPYCV4oViUpXeLw6kqU8g.jpg,cap;big;bulldog;male;frisbee;beard;collar;domestic;white;outside;tug;outdoors;pulling;pet;exercising;large;dog;domesticated;canine;pets;playing;american;owner;man;war
80,85990497,https://t3.ftcdn.net/jpg/00/85/99/04/240_F_85990497_LM7TxtyF1eMflpN9ECdZN5MDMA3vtFm5.jpg,https://as2.ftcdn.net/jpg/00/85/99/04/1000_F_85990497_LM7TxtyF1eMflpN9ECdZN5MDMA3vtFm5.jpg,holiday;outdoor;people;active;activity;adult;attractive;beautiful;beauty;caucasian;disc;female;field;flying;frisbee;fun;game;girl;glasses;grass;green;happiness;happy;healthy;leisure;male;meadow;motion;nature;outdoors;outside;park;person;play;pretty;recreation;smile;sport;summer;summertime;sunny;throw;trees;woman;young
81,85990514,https://t3.ftcdn.net/jpg/00/85/99/05/240_F_85990514_r2iubRGht7UKhyDZXWxPIviZcZG72iBj.jpg,https://as2.ftcdn.net/jpg/00/85/99/05/1000_F_85990514_r2iubRGht7UKhyDZXWxPIviZcZG72iBj.jpg,outdoor;people;achievement;action;active;activity;arm;blue;boy;catch;cheerful;child;day;disk;energy;exercise;frisbee;fun;game;grass;green;handsome;happy;jeans;kid;leisure;lifestyle;little;motion;outdoors;outside;park;person;play;playground;recreation;relaxation;small;speed;sport;spring;summer;sunshine;throw;vacation;weekend;young;youth
82,87460653,https://t3.ftcdn.net/jpg/00/87/46/06/240_F_87460653_2kn3cnFFA2NxfZ0IsMPOMpE95BzKmmGe.jpg,https://as2.ftcdn.net/jpg/00/87/46/06/1000_F_87460653_2kn3cnFFA2NxfZ0IsMPOMpE95BzKmmGe.jpg,dog;border collie;farm;corn;frisbee;play;catch;jump;iowa;corn stalks;cornfield;cornfields;field;pet
83,67763149,https://t3.ftcdn.net/jpg/00/67/76/31/240_F_67763149_bTeS9qHU9vODaa4RTUHx9EqtHm7xugAM.jpg,https://as2.ftcdn.net/jpg/00/67/76/31/1000_F_67763149_bTeS9qHU9vODaa4RTUHx9EqtHm7xugAM.jpg,man;frisbee;playing;leisure;recreation;recreational activity;mature;caucasian;adult;one person;male;red;gray;cap;active;park;garden;city garden;outdoors;sport;flying;horizontal
84,44820122,https://t3.ftcdn.net/jpg/00/44/82/01/240_F_44820122_2369KUqlFQi7qB5YBKcxe1bQPy2KY45Q.jpg,https://as2.ftcdn.net/jpg/00/44/82/01/1000_F_44820122_2369KUqlFQi7qB5YBKcxe1bQPy2KY45Q.jpg,autumn;beautiful;caucasian;determination;disc golf;equipment;female;free time;frisbee;frolf;game;girl;happy;hobby;lawn;leisure;nature;outdoor;outdoor life;outdoors;outside;park;people;play;recreation;recreational;scandinavian;smile;smiling;sport;woman;young
85,113725169,https://t3.ftcdn.net/jpg/01/13/72/51/240_F_113725169_Zq1qv9Q4LuYBWUa0VltFDR3rWxnTFzSe.jpg,https://as2.ftcdn.net/jpg/01/13/72/51/1000_F_113725169_Zq1qv9Q4LuYBWUa0VltFDR3rWxnTFzSe.jpg,frisbee;action;playful;boy;fun;play;enjoy;frisbie;activity;carefree;cheerful;game;flying;disc;kid;joyful;sport;preschooler;motion;leisure;little;child;outdoor;beach;playing;throwing;active;recreation
86,82573223,https://t3.ftcdn.net/jpg/00/82/57/32/240_F_82573223_yrAS0Al6XDpCou7de6djZegWSUrRCBJ1.jpg,https://as2.ftcdn.net/jpg/00/82/57/32/1000_F_82573223_yrAS0Al6XDpCou7de6djZegWSUrRCBJ1.jpg,frisbee;green;jrt;jack russell terrier;dog;joy;outdoor;pet;pleasure;pursuit;run;smile;summer;terrier;toy;canine;playing;puppy;tongue;game;park;animal
87,85990632,https://t3.ftcdn.net/jpg/00/85/99/06/240_F_85990632_IU2R5tzeF0iWINOrCqskmsRjUfeM7c9F.jpg,https://as2.ftcdn.net/jpg/00/85/99/06/1000_F_85990632_IU2R5tzeF0iWINOrCqskmsRjUfeM7c9F.jpg,outdoor;people;achievement;action;active;activity;arm;blue;boy;catch;cheerful;child;day;disk;energy;exercise;frisbee;fun;game;grass;green;handsome;happy;jeans;kid;leisure;lifestyle;little;motion;outdoors;outside;park;person;play;playground;recreation;relaxation;small;speed;sport;spring;summer;sunshine;throw;vacation;weekend;young;youth
